Tipo,Endereço,Área,Preço,Etiqueta,Código Viva Real
Compra,"Avenida Doutor Nelson Noronha Gustavo Filho, 175 - Vila Brandina, Campinas - SP",208,R$ 1.950.000,-,2557887094
Compra,"Rua Lucia Ribeiro do Valle Nogueira, 210 - Loteamento Residencial Jaguari, Campinas - SP",435,R$ 3.200.000,-,2547049150
Compra,"Rua Marfim - Loteamento Alphaville Campinas, Campinas - SP",600,R$ 2.600.000 Preço abaixo do mercado,-,2523088089
Compra,"Rua Indaiá - Bairro das Palmeiras, Campinas - SP",175,R$ 860.000 Preço abaixo do mercado,-,2553992724
Compra,"Avenida Dermival Bernardes Siqueira, 001 - Swiss Park, Campinas - SP",310,R$ 2.800.000,-,2541195505
Compra,"Rua Cândido Portinari, 381 - Taquaral, Campinas - SP",288,R$ 700.000,-,2558649866
Compra,"Rua Dona Prisciliana Soares, 43 - Cambuí, Campinas - SP",75,R$ 850.000,-,2560386318
Compra,"Rua Antônio José Ribeiro Júnior, 95 - Bonfim, Campinas - SP",85,R$ 430.000,-,2533020305
Compra,"Rua Coronel Francisco Andrade Coutinho, 112 - Cambuí, Campinas - SP",126,R$ 1.575.891,-,2544170030
Compra,"Avenida Mackenzie, km5 - Loteamento Residencial Pedra Alta Sousas, Campinas - SP",530,R$ 5.500.000,-,2564584826
Compra,"Rua Bernardo Funcia Diez, 001 - Swiss Park, Campinas - SP",284,R$ 2.200.000,-,2573751219
Compra,"Rua Eliseu Teixeira de Camargo - Sítios de Recreio Gramado, Campinas - SP",750,R$ 4.700.000,-,2572279487
Compra,"Jardim Leonor, Campinas - SP",99,R$ 300.000,-,2572126642
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",330,R$ 2.500.000,-,2543801228
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",267,R$ 2.200.000,-,2563910878
Compra,"Rua Expedicionário Hélio Alves Camargo - Jardim Quarto Centenário, Campinas - SP",180,R$ 455.000,-,2574177481
Compra,"Rodovia Visconde de Porto Seguro, 100 - Parque Prado, Campinas - SP",50,R$ 390.000,-,2551724156
Compra,"Rua Lazaro Marchete, 34 - Swiss Park, Campinas - SP",305,R$ 2.400.000,-,2535962573
Compra,"Cambuí, Campinas - SP",81,R$ 900 /mês R$ 225.000,-,2573725306
Compra,"Avenida Maria Marozini Moura, 001 - Swiss Park, Campinas - SP",237,R$ 2.265.000,-,2573755670
Compra,"Rua Leon Cakoff, 0 - Loteamento Residencial Pedra Alta Sousas, Campinas - SP",1023,R$ 1.023.260,-,2537057282
Compra,"Rua Santos Dumont, 80 - Cambuí, Campinas - SP",98,R$ 500.000,-,2573199779
Compra,"Swiss Park, Campinas - SP",92,R$ 826.000,-,2559296019
Compra,"Rua Madre Maria Santa Margarida, 777 - Parque Nova Campinas, Campinas - SP",524,R$ 3.300.000,-,2574247562
Compra,"Rua Antonio de Souza Lima, 48 - Residencial Parque da Fazenda, Campinas - SP",62,R$ 340.000,-,2521340749
Compra,"Avenida Governador Pedro de Toledo, 442 - Bonfim, Campinas - SP",58,R$ 352.000,-,2573198053
Compra,"Rua Lazaro Marchete, 34 - Swiss Park, Campinas - SP",200,R$ 2.180.000,-,2552920281
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",246,R$ 1.980.000,-,2521342138
Compra,"Avenida São José dos Campos, 3175 - Loteamento Parque São Martinho, Campinas - SP",45,R$ 230.000,-,2572880271
Compra,"Cambuí, Campinas - SP",170,R$ 4.000 /mês R$ 1.400.000,-,2562381256
Compra,"Rua Antonio de Souza Lima, 48 - Residencial Parque da Fazenda, Campinas - SP",62,R$ 340.000,-,2521340749
Compra,"Avenida Governador Pedro de Toledo, 442 - Bonfim, Campinas - SP",58,R$ 352.000,-,2573198053
Compra,"Rua Lazaro Marchete, 34 - Swiss Park, Campinas - SP",200,R$ 2.180.000,-,2552920281
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",246,R$ 1.980.000,-,2521342138
Compra,"Avenida São José dos Campos, 3175 - Loteamento Parque São Martinho, Campinas - SP",45,R$ 230.000,-,2572880271
Compra,"Cambuí, Campinas - SP",170,R$ 4.000 /mês R$ 1.400.000,-,2562381256
Compra,"Rua Rafael Andrade Duarte, 145 - Nova Campinas, Campinas - SP",317,R$ 1.980.000,-,2532534693
Compra,"Alphaville Dom Pedro 2, Campinas - SP",358,R$ 4.200.000,-,2568560932
Compra,"Rua Engenheiro José Francisco Bento Homem de Mello, 1160 - Jardim Madalena, Campinas - SP",241,R$ 15.000 /mês R$ 2.800.000,-,2530636376
Compra,"Rua Santos Dumont, 247 - Cambuí, Campinas - SP",51,R$ 618.000,-,2551723678
Compra,"Jardim Monte Belo I, Campinas - SP",450,R$ 118.000,-,2574392054
Compra,"Swiss Park, Campinas - SP",240,R$ 1.575.000,-,2552907647
Compra,"Avenida Dermival Bernardes Siqueira, 001 - Swiss Park, Campinas - SP",310,R$ 2.799.900,-,2552932305
Compra,"Rua Pedro Gianfrancisco - Parque Via Norte, Campinas - SP",5620,R$ 21.000.000,-,2570959636
Compra,"Rua das Palmas, 001 - Alphaville Dom Pedro, Campinas - SP",345,R$ 3.700.000,-,2566366367
Compra,"Rua Azarias de Melo, 380 - Taquaral, Campinas - SP",106,R$ 1.200.000,-,2532096630
Compra,"Rua Lazaro Marchete, 34 - Swiss Park, Campinas - SP",220,R$ 1.950.000,-,2552930177
Compra,"Avenida Dermival Bernardes Siqueira, 001 - Swiss Park, Campinas - SP",280,R$ 2.540.000,-,2552933296
Compra,"Avenida Doutor Betim, 208 - Vila Marieta, Campinas - SP",400,R$ 954.000,-,2543890813
Compra,"Jardim Proença, Campinas - SP",50,R$ 270.000,-,2556553245
Compra,"Avenida Dermival Bernardes Siqueira, 001 - Swiss Park, Campinas - SP",340,R$ 2.390.000,-,2573749129
Compra,"Avenida José Pancetti, 1164 - Jardim Aurélia, Campinas - SP",84,R$ 670.000,-,2495478051
Compra,"Avenida Washington Luís, 2600 - Vila Marieta, Campinas - SP",77,R$ 585.000,-,2495478590
Compra,"Rua Barata Ribeiro - Vila Itapura, Campinas - SP",62,R$ 390.000,-,2574177684
Compra,"Rua Lazaro Marchete, 34 - Swiss Park, Campinas - SP",305,R$ 2.400.000,-,2552930972
Compra,"Rua Américo Brasiliense, 88 - Cambuí, Campinas - SP",273,R$ 2.000.000,-,2571486680
Compra,"Rua Ezequiel Magalhães, 153 - Vila Brandina, Campinas - SP",375,R$ 2.380.000,-,2564484453
Compra,"Rua Ministro Oscar Saraiva, 130 - Jardim das Paineiras, Campinas - SP",76,R$ 565.000,-,2554217172
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",301,R$ 2.800.000,-,2535033729
Compra,"Swiss Park, Campinas - SP",320,R$ 2.200.000,-,2489536802
Compra,"Avenida José Oscar Gratti, 001 - Swiss Park, Campinas - SP",280,R$ 2.400.000,-,2573756324
Compra,"Avenida Antonio Artioli, 001 - Swiss Park, Campinas - SP",206,R$ 13.000 /mês R$ 1.900.000,-,2549565989
Compra,"Avenida Maria Emília Alves dos Santos de Ângelis, 660 - Parque Prado, Campinas - SP",162,R$ 1.430.000,-,2547844621
Compra,"Rua Peruíbe, 533 - Parque Prado, Campinas - SP",64,R$ 388.967 Preço abaixo do mercado,-,2521342593
Compra,"Rua Manoel Sylvestre de Freitas Filho, 75 - Jardim Nova Europa, Campinas - SP",110,R$ 376.300,-,2573374487
Compra,"Avenida Antonio Artioli - Swiss Park, Campinas - SP",330,R$ 2.900.000,-,2562243383
Compra,"Rua Baronesa Geraldo de Resende, 495 - Jardim Nossa Senhora Auxiliadora, Campinas - SP",137,R$ 990.000,-,2521338209
Compra,"Rua Alberto Simões Augusto, 105 - Parque Via Norte, Campinas - SP",250,R$ 620.000,-,2573641581
Compra,"Rua São Salvador, 220 - Taquaral, Campinas - SP",223,R$ 1.800.000 Preço abaixo do mercado,-,2521340790
Compra,"Vila Brandina, Campinas - SP",132,R$ 1.500.000,-,2567543254
Compra,"Rua Leon Cakoff, 0 - Loteamento Residencial Pedra Alta Sousas, Campinas - SP",1000,R$ 1.000.000,-,2530657464
Compra,"Rua Manoel Sylvestre de Freitas Filho, 1224 - Jardim Nova Europa, Campinas - SP",51,R$ 260.000,-,2556650681
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",477,R$ 2.340.000 Preço abaixo do mercado,-,2521340555
Compra,"Rua Visconde de Congonhas do Campo - Loteamento Parque São Martinho, Campinas - SP",45,R$ 200.000,-,2230085733
Compra,"Rua Bernardo José Sampaio, 119 - Botafogo, Campinas - SP",64,R$ 509.000,-,2533326668
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",330,R$ 2.100.000,-,2521342246
Compra,"Vila Andrade Neves, Campinas - SP",58,R$ 300.000,-,2551240480
Compra,"Parque Imperador, Campinas - SP",130,R$ 550.000,-,2571378913
Compra,"Avenida Wellman Galvão de França Rangel, 798 - Swiss Park, Campinas - SP",103,R$ 1.300.000,-,2570509184
Compra,"Avenida Oswaldo Leite Moura, 100 - Swiss Park, Campinas - SP",246,R$ 2.190.000,-,2550751762
Compra,"Avenida João Batista Morato do Canto, 1695 - Parque Industrial, Campinas - SP",105,R$ 680.000,-,2521340396
Compra,"Rua Avelino Amaral, 160 - Jardim Paraíso, Campinas - SP",92,R$ 650.000,-,2521344100
Compra,"Rua Antônio Ferreira Sobrinho - Barão Geraldo, Campinas - SP",290,R$ 1.380.000,-,2566088284
Compra,"Avenida Júlio de Mesquita, 230 - Cambuí, Campinas - SP",188,R$ 1.100.000 Preço abaixo do mercado,-,2555154226
Compra,"Avenida Alaôr Faria de Barros, 1050 - Loteamento Alphaville Campinas, Campinas - SP",137,R$ 1.290.000,-,2521340784
Compra,"Rua Roberto Abdalla, 001 - Vila dos Plátanos, Campinas - SP",300,R$ 2.600.000,-,2563321321
Compra,"Rua Aglair Buratto Villas Boas, 169 - Loteamento Residencial Vila Bella, Campinas - SP",80,R$ 800.000,-,2554801117
Compra,"Sítios de Recreio Gramado, Campinas - SP",400,R$ 12.000 /mês R$ 2.800.000,-,2573919314
Compra,"Avenida José Pancetti - Vila Proost de Souza, Campinas - SP",83,R$ 690.200,-,2574177310
Compra,"Avenida José Oscar Gratti, 001 - Swiss Park, Campinas - SP",400,R$ 3.150.000,-,2573756920
Compra,"Avenida Isaura Roque Quércia, sn - Loteamento Residencial Entre Verdes Sousas, Campinas - SP",1302,R$ 1.042.000,-,2559068082
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",236,R$ 2.000.000,-,2535950977
Compra,"Rua Comendador Querubim Uriel, 162 - Cambuí, Campinas - SP",100,R$ 799.000,-,2521344073
Compra,"Rua Ana de Nazaré Cavaleira, 438 - Parque dos Pomares, Campinas - SP",300,R$ 1.300.000,-,2565373092
Compra,"Rua Zerillo Pereira Lopes, 651 - Parque Alto Taquaral, Campinas - SP",158,R$ 1.300.000,-,2568676039
Compra,"Rua Salvador Miniacci Caruso, 455 - Parque Via Norte, Campinas - SP",280,R$ 1.380.000,-,2567266732
Compra,"Avenida Engenheiro Luiz Antônio Laloni, 321 - Tijuco das Telhas, Campinas - SP",362,R$ 1.920.000,-,2521342536
Compra,"Rua Benedito Nardez, 20 - Chácara Bela Vista, Campinas - SP",450,R$ 2.900.000,-,2525999180
Compra,"Avenida Princesa D'Oeste, 541 - Jardim Paraíso, Campinas - SP",98,R$ 580.000,-,2460980486
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",392,R$ 3.700.000,-,2540402378
Compra,"Rua Maria Monteiro, 1286 - Cambuí, Campinas - SP",134,R$ 1.290.000,-,2569113229
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",290,R$ 2.500.000,-,2573334682
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",392,R$ 3.700.000,-,2540402378
Compra,"Rua Maria Monteiro, 1286 - Cambuí, Campinas - SP",134,R$ 1.290.000,-,2569113229
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",290,R$ 2.500.000,-,2573334682
Compra,"Avenida Antonio Artioli, 570 - Swiss Park, Campinas - SP",44,R$ 1.300 /mês R$ 180.000,-,2574379860
Compra,"Avenida Nélsia Vannucci, 105 - Loteamento Chacara Prado, Campinas - SP",63,R$ 445.000,-,2552232561
Compra,"Mansões Santo Antônio, Campinas - SP",73,R$ 650.000,-,2553025595
Compra,"Rua Robinson Rogério Rodrigues de Castro, 206 - Swiss Park, Campinas - SP",297,R$ 16.500 /mês R$ 2.350.000,-,2528965441
Compra,"Avenida Dermival Bernardes Siqueira, 001 - Swiss Park, Campinas - SP",288,R$ 1.599.000 Preço abaixo do mercado,-,2552933102
Compra,"Rua Cônego Manoel Garcia, 98 - Jardim Chapadão, Campinas - SP",127,R$ 650.000,-,2521338307
Compra,"Avenida Dermival Bernardes Siqueira, 001 - Swiss Park, Campinas - SP",360,R$ 2.500.000,-,2537391092
Compra,"Avenida José Oscar Gratti, 001 - Swiss Park, Campinas - SP",265,R$ 2.100.000,-,2573751702
Compra,"Avenida Baden Powell, 300 - Jardim Nova Europa, Campinas - SP",868,R$ 6.000 /mês R$ 1.900.000,-,2569341235
Compra,"Rua Conceição, 286 - Centro, Campinas - SP",40,R$ 155.000,-,2460124133
Compra,"Rua Lazaro Marchete, 34 - Swiss Park, Campinas - SP",210,R$ 2.260.000,-,2552932914
Compra,"Avenida Barão de Itapura, 1998 - Botafogo, Campinas - SP",460,R$ 3.500.000,-,2521341187
Compra,"Fazenda Santa Cândida, Campinas - SP",87,R$ 465.000,-,2566952884
Compra,"Rua Azarias de Melo, 280 - Taquaral, Campinas - SP",45,R$ 432.662,-,2532371058
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",292,R$ 1.899.000,-,2529594507
Compra,"Avenida Dermival Bernardes Siqueira, 001 - Swiss Park, Campinas - SP",320,R$ 2.300.000,-,2552916634
Compra,"Avenida Modesto Fernandes, 354 - Barão Geraldo, Campinas - SP",270,R$ 3.300 /mês R$ 1.200.000,-,2571164054
Compra,"Avenida Antônio Carvalho de Miranda, 720 - Jardim Aurélia, Campinas - SP",76,R$ 560.000,-,2521342086
Compra,"Rua José Luiz Camargo Moreira, 120 - Mansões Santo Antônio, Campinas - SP",62,R$ 399.000,-,2543163837
Compra,"Mansões Santo Antônio, Campinas - SP",96,R$ 850.000,-,2560923711
Compra,"Rua Sargento Luís de Morais, 605 - Jardim São Vicente, Campinas - SP",76,R$ 570.000,-,2526239783
Compra,"Mansões Santo Antônio, Campinas - SP",95,R$ 460.000,-,2520549124
Compra,"Rua Amador Bueno, 225 - Vila Industrial, Campinas - SP",86,R$ 500.000,-,2573137302
Compra,"Avenida Maria Emília Alves dos Santos de Ângelis, 759 - Parque Prado, Campinas - SP",109,R$ 945.000,-,2541623332
Compra,"Rua Antônio Francisco de Andrade, 203 - Jardim Proença, Campinas - SP",71,R$ 550.000,-,2529228908
Compra,"Jardim Carlos Lourenço, Campinas - SP",45,R$ 1.200 /mês R$ 220.000,-,2560236473
Compra,"Rua General Osório, 1539 - Cambuí, Campinas - SP",159,R$ 680.000,-,2572584883
Compra,"Rua Mari Lea Ferreira de Souza Dias, 203 - Swiss Park, Campinas - SP",348,R$ 2.400.000,-,2574565068
Compra,"Rua Santo Antônio, 233 - Cambuí, Campinas - SP",352,R$ 4.000.000,-,2560686259
Compra,"Rua Professor Antônio Nogueira Braga, 110 - Fazenda Santa Cândida, Campinas - SP",110,R$ 815.000,-,2551721946
Compra,"Avenida Dermival Bernardes Siqueira, 0001 - Swiss Park, Campinas - SP",300,R$ 16.200 /mês R$ 2.300.000,-,2562948757
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",317,R$ 2.200.000,-,2541564302
Compra,"Avenida Francisco Alfredo Júnior, 1 - Swiss Park, Campinas - SP",330,R$ 1.600.000,-,2573757079
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",310,R$ 1.900.000,-,2562418897
Compra,"Rua Fernão Lopes, 1400 - Parque Taquaral, Campinas - SP",69,R$ 340.000,-,2572562798
Compra,"Rua Padre José Teixeira, 93 - Cambuí, Campinas - SP",72,R$ 890.000,-,2526704582
Compra,"Rua Santos Dumont, 277 - Cambuí, Campinas - SP",99,R$ 630.000,-,2521342745
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",205,R$ 1.980.000,-,2564487203
Compra,"Rua Dona Libânia, 1941 - Vila Itapura, Campinas - SP",104,R$ 745.000,-,2521342601
Compra,"Avenida Estados Unidos, 801 - Jardim Nova Europa, Campinas - SP",82,R$ 440.000,-,2521339405
Compra,"Avenida Dermival Bernardes Siqueira, 2075 - Swiss Park, Campinas - SP",91,R$ 790.000,-,2521341185
Compra,"Rua Maria Monteiro, 525 - Cambuí, Campinas - SP",415,R$ 3.990.000,-,2507734880
Compra,"Rua Doutor Carlos Guimarães, 165 - Cambuí, Campinas - SP",72,R$ 450.000 Preço abaixo do mercado,-,2495423847
Compra,"Avenida Doutor Nelson Noronha Gustavo Filho, 175 - Vila Brandina, Campinas - SP",92,R$ 950.000,-,2566964885
Compra,"Rua Doutor Herculano Gouvea Neto, 460 - Loteamento Parque São Martinho, Campinas - SP",67,R$ 415.000,-,2529879654
Compra,"Avenida José Bonifácio, 1108 - Jardim Flamboyant, Campinas - SP",95,R$ 560.000,-,2569111563
Compra,"Rua Padre Vieira, 861 - Centro, Campinas - SP",84,R$ 600.000,-,2535546324
Compra,"Bairro das Palmeiras, Campinas - SP",400,R$ 2.500.000,-,2570109824
Compra,"Rua Carlos Tontoli, n/a - Swiss Park, Campinas - SP",333,R$ 1.800.000,-,2555023359
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",200,R$ 1.700.000,-,2521342664
Compra,"Avenida Rotary, 155 - Jardim das Paineiras, Campinas - SP",82,R$ 610.000,-,2566095266
Compra,"Avenida José Pancetti, 861 - Jardim Aurélia, Campinas - SP",53,R$ 230.000,-,2568794836
Compra,"Rua Doutor Antônio da Costa Carvalho, 500 - Cambuí, Campinas - SP",196,R$ 1.750.000,-,2574568737
Compra,"Rua Dona Rosa de Gusmão, 1135 - Jardim Chapadão, Campinas - SP",110,R$ 930.000,-,2551041980
Compra,"Rua Lazaro Marchete, 34 - Swiss Park, Campinas - SP",350,R$ 13.000 /mês R$ 2.000.000,-,2552915526
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",360,R$ 3.100.000,-,2517099799
Compra,"Rua Maria Monteiro, 861 - Cambuí, Campinas - SP",145,R$ 1.950.000,-,2546639612
Compra,"Rua Pedro Vieira da Silva, 595 - Jardim Santa Genebra, Campinas - SP",82,R$ 460.000,-,2521341594
Compra,"Avenida Manoel Polycarpo de Azevedo Joffily Junior, 1874 - Swiss Park, Campinas - SP",360,R$ 550.000,-,2558572239
Compra,"Barão Geraldo, Campinas - SP",50,R$ 330.000,-,2540186497
Compra,"Rua Hermantino Coelho, 1000 - Mansões Santo Antônio, Campinas - SP",210,R$ 1.600.000,-,2521340760
Compra,"Rua MMDC, 50 - Cambuí, Campinas - SP",107,R$ 1.350.000,-,2551535875
Compra,"Rua Maria Monteiro, 141 - Cambuí, Campinas - SP",231,R$ 1.580.000,-,2573075410
Compra,"Jardim Antonio Von Zuben, Campinas - SP",60,R$ 295.000,-,2570702732
Compra,"Rua Major Solon, 615 - Cambuí, Campinas - SP",269,R$ 1.600.000 Preço abaixo do mercado,-,2525654154
Compra,"Cidade Universitária, Campinas - SP",300,R$ 330.000,-,2567273107
Compra,"Avenida José de Sousa Campos, 2315 - Cambuí, Campinas - SP",66,R$ 350.000,-,2573136502
Compra,"Estrada Municipal Adelina Segantini Cerqueira Leite, 1000 - Loteamento Mont Blanc Residence, Campinas - SP",430,R$ 4.700.000,-,2551724457
Compra,"Rua Padre Vieira, 861 - Centro, Campinas - SP",83,R$ 599.000,-,2542569089
Compra,"Rua Padre Vieira, 861 - Centro, Campinas - SP",83,R$ 599.000,-,2542569089
Compra,"Avenida Maria Marozini Moura, 001 - Swiss Park, Campinas - SP",360,R$ 1.980.000,-,2573754300
Compra,"Rua Joaquim Norberto, 20 - Jardim Santa Genebra, Campinas - SP",2000,R$ 50.000 /mês R$ 9.000.000,-,2551935181
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",155,R$ 1.350.000,-,2539443480
Compra,"Avenida Doutor Moraes Salles, 1654 - Centro, Campinas - SP",137,R$ 650.000,-,2521341998
Compra,"Avenida José Oscar Gratti, 001 - Swiss Park, Campinas - SP",330,R$ 2.950.000,-,2573757104
Compra,"Travessa Jorge Norton, 40 - Bosque, Campinas - SP",102,R$ 735.000,-,2521341103
Compra,"Rua Barão de Ataliba, 125 - Cambuí, Campinas - SP",146,R$ 985.000,-,2524654434
Compra,"Rua Doutor Sampaio Ferraz, 212 - Cambuí, Campinas - SP",143,R$ 1.450.000,-,2539501587
Compra,"Avenida Engenheiro Artur Segurado - Jardim Leonor, Campinas - SP",184,R$ 680.000,-,2558274268
Compra,"Avenida José Bonifácio, 1425 - Jardim das Paineiras, Campinas - SP",218,R$ 1.190.000,-,2559439920
Compra,"Avenida Antonio Artioli, 570 - Swiss Park, Campinas - SP",91,R$ 640.000,-,2538411733
Compra,"Avenida Iná Simões Aguiar do Nascimento, 001 - Swiss Park, Campinas - SP",300,R$ 2.650.000,-,2573751933
Compra,"Avenida Carlos Grimaldi, 1653 - Jardim Conceição, Campinas - SP",27,R$ 165.000,-,2528197060
Compra,"Avenida Brunoro de Gasperi, 551 - Parque Prado, Campinas - SP",111,R$ 850.000,-,2560606241
Compra,"Rua Barão de Ataliba, 130 - Cambuí, Campinas - SP",83,R$ 950.000,-,2545141310
Compra,"Avenida Recanto das Araucárias - Residencial Parque das Araucárias, Campinas - SP",383,R$ 3.500.000,-,2552583381
Compra,"Avenida José Oscar Gratti, 001 - Swiss Park, Campinas - SP",314,R$ 2.690.000,-,2573749769
Compra,"Swiss Park, Campinas - SP",65,R$ 490.000,-,2570825508
Compra,"Rua Ministro Oscar Saraiva, 40 - Jardim das Paineiras, Campinas - SP",112,R$ 745.000,-,2530262426
Compra,"Avenida Doutor Nelson Noronha Gustavo Filho, 150 - Vila Brandina, Campinas - SP",105,R$ 690.000,-,2568829913
Compra,"Rua Onze de Agosto, 743 - Centro, Campinas - SP",392,R$ 10.000 /mês R$ 2.500.000,-,2569180425
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",340,R$ 2.600.000,-,2510099116
Compra,"Rua Antônio Lapa, 538 - Cambuí, Campinas - SP",58,R$ 669.996,-,2541238781
Compra,"Avenida José Oscar Gratti, 001 - Swiss Park, Campinas - SP",360,R$ 1.799.900,-,2566192769
Compra,"Avenida das Amoreiras, 4001 - Vila Mimosa, Campinas - SP",53,R$ 323.000,-,2551722401
Compra,"Rua Manoel Sylvestre de Freitas Filho, 1277 - Jardim Nova Europa, Campinas - SP",48,R$ 270.000,-,2572584413
Compra,"Avenida Antonio Artioli, 001 - Swiss Park, Campinas - SP",250,R$ 2.150.000,-,2563568898
Compra,"Rua Santos Dumont, 613 - Cambuí, Campinas - SP",150,R$ 2.050.000,-,2557742686
Compra,"Avenida Dermival Bernardes Siqueira, 1874 - Swiss Park, Campinas - SP",353,R$ 1.799.000 Preço abaixo do mercado,-,2562056041
Compra,"Rua General Osório, 2240 - Cambuí, Campinas - SP",117,R$ 1.650.000,-,2573282823
Compra,"Rua Mariazinha Leite Campagnolli, 1121 - Parque Xangrilá, Campinas - SP",294,R$ 1.200.000,-,2552880146
